,pos,row,col,grid_area,geometry
251,16_8,16,8,1000000.0,"POLYGON ((-1640327.704565504 531097.5045573, -1639327.704565506 531097.5045573001, -1639327.704565505 530097.5045573012, -1640327.704565506 530097.5045573019, -1640327.704565504 531097.5045573))"
252,16_7,16,7,1000000.0,"POLYGON ((-1640327.704565506 532097.5045572999, -1639327.704565505 532097.5045573008, -1639327.704565506 531097.5045573001, -1640327.704565504 531097.5045573, -1640327.704565506 532097.5045572999))"
253,7_8,7,8,1000000.0,"POLYGON ((-1649327.704565505 531097.5045572995, -1648327.704565505 531097.5045572997, -1648327.704565505 530097.5045572998, -1649327.704565505 530097.5045573009, -1649327.704565505 531097.5045572995))"
254,7_7,7,7,1000000.0,"POLYGON ((-1649327.704565505 532097.5045573006, -1648327.704565506 532097.5045573007, -1648327.704565505 531097.5045572997, -1649327.704565505 531097.5045572995, -1649327.704565505 532097.5045573006))"
255,13_8,13,8,1000000.0,"POLYGON ((-1643327.704565505 531097.5045573004, -1642327.704565506 531097.5045573007, -1642327.704565505 530097.5045573006, -1643327.704565505 530097.5045573002, -1643327.704565505 531097.5045573004))"
256,13_7,13,7,1000000.0,"POLYGON ((-1643327.704565505 532097.5045572998, -1642327.704565505 532097.5045573009, -1642327.704565506 531097.5045573007, -1643327.704565505 531097.5045573004, -1643327.704565505 532097.5045572998))"
257,17_5,17,5,1000000.0,"POLYGON ((-1639327.704565505 534097.5045573009, -1638327.704565505 534097.5045573005, -1638327.704565505 533097.5045572995, -1639327.704565505 533097.5045573006, -1639327.704565505 534097.5045573009))"
258,17_4,17,4,1000000.0,"POLYGON ((-1639327.704565505 535097.5045573008, -1638327.704565504 535097.5045573001, -1638327.704565505 534097.5045573005, -1639327.704565505 534097.5045573009, -1639327.704565505 535097.5045573008))"
259,16_5,16,5,1000000.0,"POLYGON ((-1640327.704565505 534097.5045573002, -1639327.704565505 534097.5045573009, -1639327.704565505 533097.5045573006, -1640327.704565505 533097.5045573021, -1640327.704565505 534097.5045573002))"
260,16_4,16,4,1000000.0,"POLYGON ((-1640327.704565505 535097.5045573002, -1639327.704565505 535097.5045573008, -1639327.704565505 534097.5045573009, -1640327.704565505 534097.5045573002, -1640327.704565505 535097.5045573002))"
261,9_4,9,4,1000000.0,"POLYGON ((-1647327.704565505 535097.5045573004, -1646327.704565505 535097.5045573002, -1646327.704565504 534097.5045572995, -1647327.704565505 534097.5045573004, -1647327.704565505 535097.5045573004))"
262,6_5,6,5,1000000.0,"POLYGON ((-1650327.704565505 534097.5045573, -1649327.704565504 534097.5045573002, -1649327.704565505 533097.5045573008, -1650327.704565505 533097.5045573006, -1650327.704565505 534097.5045573))"
263,6_4,6,4,1000000.0,"POLYGON ((-1650327.704565505 535097.5045573014, -1649327.704565506 535097.5045573019, -1649327.704565504 534097.5045573002, -1650327.704565505 534097.5045573, -1650327.704565505 535097.5045573014))"
264,7_4,7,4,1000000.0,"POLYGON ((-1649327.704565506 535097.5045573019, -1648327.704565505 535097.5045573008, -1648327.704565505 534097.5045572994, -1649327.704565504 534097.5045573002, -1649327.704565506 535097.5045573019))"
265,15_5,15,5,1000000.0,"POLYGON ((-1641327.704565505 534097.5045573005, -1640327.704565505 534097.5045573002, -1640327.704565505 533097.5045573021, -1641327.704565506 533097.5045573011, -1641327.704565505 534097.5045573005))"
266,15_4,15,4,1000000.0,"POLYGON ((-1641327.704565505 535097.5045572999, -1640327.704565505 535097.5045573002, -1640327.704565505 534097.5045573002, -1641327.704565505 534097.5045573005, -1641327.704565505 535097.5045572999))"
267,8_5,8,5,1000000.0,"POLYGON ((-1648327.704565505 534097.5045572994, -1647327.704565505 534097.5045573004, -1647327.704565504 533097.5045573011, -1648327.704565505 533097.5045573015, -1648327.704565505 534097.5045572994))"
268,8_4,8,4,1000000.0,"POLYGON ((-1648327.704565505 535097.5045573008, -1647327.704565505 535097.5045573004, -1647327.704565505 534097.5045573004, -1648327.704565505 534097.5045572994, -1648327.704565505 535097.5045573008))"
269,12_5,12,5,1000000.0,"POLYGON ((-1644327.704565505 534097.5045573002, -1643327.704565504 534097.5045573005, -1643327.704565505 533097.5045573006, -1644327.704565505 533097.5045572999, -1644327.704565505 534097.5045573002))"
270,12_4,12,4,1000000.0,"POLYGON ((-1644327.704565504 535097.5045573002, -1643327.704565505 535097.5045573009, -1643327.704565504 534097.5045573005, -1644327.704565505 534097.5045573002, -1644327.704565504 535097.5045573002))"
271,13_5,13,5,1000000.0,"POLYGON ((-1643327.704565504 534097.5045573005, -1642327.704565505 534097.5045572991, -1642327.704565504 533097.5045573002, -1643327.704565505 533097.5045573006, -1643327.704565504 534097.5045573005))"
272,11_5,11,5,1000000.0,"POLYGON ((-1645327.704565505 534097.5045573007, -1644327.704565505 534097.5045573002, -1644327.704565505 533097.5045572999, -1645327.704565504 533097.5045573011, -1645327.704565505 534097.5045573007))"
273,11_4,11,4,1000000.0,"POLYGON ((-1645327.704565506 535097.5045573001, -1644327.704565504 535097.5045573002, -1644327.704565505 534097.5045573002, -1645327.704565505 534097.5045573007, -1645327.704565506 535097.5045573001))"
274,10_5,10,5,1000000.0,"POLYGON ((-1646327.704565504 534097.5045572995, -1645327.704565505 534097.5045573007, -1645327.704565504 533097.5045573011, -1646327.704565505 533097.5045572995, -1646327.704565504 534097.5045572995))"
275,10_4,10,4,1000000.0,"POLYGON ((-1646327.704565505 535097.5045573002, -1645327.704565506 535097.5045573001, -1645327.704565505 534097.5045573007, -1646327.704565504 534097.5045572995, -1646327.704565505 535097.5045573002))"
276,9_5,9,5,1000000.0,"POLYGON ((-1647327.704565505 534097.5045573004, -1646327.704565504 534097.5045572995, -1646327.704565505 533097.5045572995, -1647327.704565504 533097.5045573011, -1647327.704565505 534097.5045573004))"
277,7_5,7,5,1000000.0,"POLYGON ((-1649327.704565504 534097.5045573002, -1648327.704565505 534097.5045572994, -1648327.704565505 533097.5045573015, -1649327.704565505 533097.5045573008, -1649327.704565504 534097.5045573002))"
278,14_5,14,5,1000000.0,"POLYGON ((-1642327.704565505 534097.5045572991, -1641327.704565505 534097.5045573005, -1641327.704565506 533097.5045573011, -1642327.704565504 533097.5045573002, -1642327.704565505 534097.5045572991))"
279,14_4,14,4,1000000.0,"POLYGON ((-1642327.704565505 535097.5045573002, -1641327.704565505 535097.5045572999, -1641327.704565505 534097.5045573005, -1642327.704565505 534097.5045572991, -1642327.704565505 535097.5045573002))"
280,13_4,13,4,1000000.0,"POLYGON ((-1643327.704565505 535097.5045573009, -1642327.704565505 535097.5045573002, -1642327.704565505 534097.5045572991, -1643327.704565504 534097.5045573005, -1643327.704565505 535097.5045573009))"
281,17_6,17,6,1000000.0,"POLYGON ((-1639327.704565505 533097.5045573006, -1638327.704565505 533097.5045572995, -1638327.704565506 532097.5045573005, -1639327.704565505 532097.5045573008, -1639327.704565505 533097.5045573006))"
282,16_6,16,6,1000000.0,"POLYGON ((-1640327.704565505 533097.5045573021, -1639327.704565505 533097.5045573006, -1639327.704565505 532097.5045573008, -1640327.704565506 532097.5045572999, -1640327.704565505 533097.5045573021))"
283,12_6,12,6,1000000.0,"POLYGON ((-1644327.704565505 533097.5045572999, -1643327.704565505 533097.5045573006, -1643327.704565505 532097.5045572998, -1644327.704565504 532097.5045573013, -1644327.704565505 533097.5045572999))"
284,11_6,11,6,1000000.0,"POLYGON ((-1645327.704565504 533097.5045573011, -1644327.704565505 533097.5045572999, -1644327.704565504 532097.5045573013, -1645327.704565505 532097.5045572995, -1645327.704565504 533097.5045573011))"
285,10_6,10,6,1000000.0,"POLYGON ((-1646327.704565505 533097.5045572995, -1645327.704565504 533097.5045573011, -1645327.704565505 532097.5045572995, -1646327.704565505 532097.5045573001, -1646327.704565505 533097.5045572995))"
286,14_6,14,6,1000000.0,"POLYGON ((-1642327.704565504 533097.5045573002, -1641327.704565506 533097.5045573011, -1641327.704565505 532097.5045572994, -1642327.704565505 532097.5045573009, -1642327.704565504 533097.5045573002))"
287,6_6,6,6,1000000.0,"POLYGON ((-1650327.704565505 533097.5045573006, -1649327.704565505 533097.5045573008, -1649327.704565505 532097.5045573006, -1650327.704565505 532097.5045573001, -1650327.704565505 533097.5045573006))"
288,15_6,15,6,1000000.0,"POLYGON ((-1641327.704565506 533097.5045573011, -1640327.704565505 533097.5045573021, -1640327.704565506 532097.5045572999, -1641327.704565505 532097.5045572994, -1641327.704565506 533097.5045573011))"
289,5_6,5,6,1000000.0,"POLYGON ((-1651327.704565506 533097.5045573002, -1650327.704565505 533097.5045573006, -1650327.704565505 532097.5045573001, -1651327.704565505 532097.5045573008, -1651327.704565506 533097.5045573002))"
290,8_6,8,6,1000000.0,"POLYGON ((-1648327.704565505 533097.5045573015, -1647327.704565504 533097.5045573011, -1647327.704565505 532097.5045573013, -1648327.704565506 532097.5045573007, -1648327.704565505 533097.5045573015))"
291,9_6,9,6,1000000.0,"POLYGON ((-1647327.704565504 533097.5045573011, -1646327.704565505 533097.5045572995, -1646327.704565505 532097.5045573001, -1647327.704565505 532097.5045573013, -1647327.704565504 533097.5045573011))"
292,7_6,7,6,1000000.0,"POLYGON ((-1649327.704565505 533097.5045573008, -1648327.704565505 533097.5045573015, -1648327.704565506 532097.5045573007, -1649327.704565505 532097.5045573006, -1649327.704565505 533097.5045573008))"
293,13_6,13,6,1000000.0,"POLYGON ((-1643327.704565505 533097.5045573006, -1642327.704565504 533097.5045573002, -1642327.704565505 532097.5045573009, -1643327.704565505 532097.5045572998, -1643327.704565505 533097.5045573006))"
294,10_2,10,2,1000000.0,"POLYGON ((-1646327.704565505 537097.5045573006, -1645327.704565504 537097.5045572997, -1645327.704565505 536097.5045573009, -1646327.704565504 536097.5045573008, -1646327.704565505 537097.5045573006))"
295,11_2,11,2,1000000.0,"POLYGON ((-1645327.704565504 537097.5045572997, -1644327.704565506 537097.504557302, -1644327.704565505 536097.5045573007, -1645327.704565505 536097.5045573009, -1645327.704565504 537097.5045572997))"
296,12_2,12,2,1000000.0,"POLYGON ((-1644327.704565506 537097.504557302, -1643327.704565506 537097.5045573008, -1643327.704565506 536097.5045573004, -1644327.704565505 536097.5045573007, -1644327.704565506 537097.504557302))"
297,9_2,9,2,1000000.0,"POLYGON ((-1647327.704565504 537097.5045573008, -1646327.704565505 537097.5045573006, -1646327.704565504 536097.5045573008, -1647327.704565506 536097.5045573004, -1647327.704565504 537097.5045573008))"
298,11_3,11,3,1000000.0,"POLYGON ((-1645327.704565505 536097.5045573009, -1644327.704565505 536097.5045573007, -1644327.704565504 535097.5045573002, -1645327.704565506 535097.5045573001, -1645327.704565505 536097.5045573009))"
299,12_3,12,3,1000000.0,"POLYGON ((-1644327.704565505 536097.5045573007, -1643327.704565506 536097.5045573004, -1643327.704565505 535097.5045573009, -1644327.704565504 535097.5045573002, -1644327.704565505 536097.5045573007))"
300,10_3,10,3,1000000.0,"POLYGON ((-1646327.704565504 536097.5045573008, -1645327.704565505 536097.5045573009, -1645327.704565506 535097.5045573001, -1646327.704565505 535097.5045573002, -1646327.704565504 536097.5045573008))"
301,14_3,14,3,1000000.0,"POLYGON ((-1642327.704565506 536097.5045573012, -1641327.704565504 536097.5045573014, -1641327.704565505 535097.5045572999, -1642327.704565505 535097.5045573002, -1642327.704565506 536097.5045573012))"
302,13_3,13,3,1000000.0,"POLYGON ((-1643327.704565506 536097.5045573004, -1642327.704565506 536097.5045573012, -1642327.704565505 535097.5045573002, -1643327.704565505 535097.5045573009, -1643327.704565506 536097.5045573004))"
303,13_2,13,2,1000000.0,"POLYGON ((-1643327.704565506 537097.5045573008, -1642327.704565506 537097.5045572995, -1642327.704565506 536097.5045573012, -1643327.704565506 536097.5045573004, -1643327.704565506 537097.5045573008))"
304,9_3,9,3,1000000.0,"POLYGON ((-1647327.704565506 536097.5045573004, -1646327.704565504 536097.5045573008, -1646327.704565505 535097.5045573002, -1647327.704565505 535097.5045573004, -1647327.704565506 536097.5045573004))"
305,15_3,15,3,1000000.0,"POLYGON ((-1641327.704565504 536097.5045573014, -1640327.704565505 536097.5045573015, -1640327.704565505 535097.5045573002, -1641327.704565505 535097.5045572999, -1641327.704565504 536097.5045573014))"
306,16_3,16,3,1000000.0,"POLYGON ((-1640327.704565505 536097.5045573015, -1639327.704565504 536097.5045572998, -1639327.704565505 535097.5045573008, -1640327.704565505 535097.5045573002, -1640327.704565505 536097.5045573015))"
307,8_3,8,3,1000000.0,"POLYGON ((-1648327.704565505 536097.5045573006, -1647327.704565506 536097.5045573004, -1647327.704565505 535097.5045573004, -1648327.704565505 535097.5045573008, -1648327.704565505 536097.5045573006))"
308,4_9,4,9,1000000.0,"POLYGON ((-1652327.704565505 530097.5045572999, -1651327.704565505 530097.5045573014, -1651327.704565505 529097.5045573011, -1652327.704565506 529097.5045572999, -1652327.704565505 530097.5045572999))"
309,2_9,2,9,1000000.0,"POLYGON ((-1654327.704565505 530097.5045572998, -1653327.704565506 530097.5045573006, -1653327.704565504 529097.5045573008, -1654327.704565505 529097.5045573005, -1654327.704565505 530097.5045572998))"
310,2_8,2,8,1000000.0,"POLYGON ((-1654327.704565505 531097.5045573012, -1653327.704565504 531097.5045573004, -1653327.704565506 530097.5045573006, -1654327.704565505 530097.5045572998, -1654327.704565505 531097.5045573012))"
311,16_9,16,9,1000000.0,"POLYGON ((-1640327.704565506 530097.5045573019, -1639327.704565505 530097.5045573012, -1639327.704565504 529097.5045573008, -1640327.704565504 529097.5045573004, -1640327.704565506 530097.5045573019))"
312,17_9,17,9,1000000.0,"POLYGON ((-1639327.704565505 530097.5045573012, -1638327.704565506 530097.5045572995, -1638327.704565505 529097.5045573011, -1639327.704565504 529097.5045573008, -1639327.704565505 530097.5045573012))"
313,7_9,7,9,1000000.0,"POLYGON ((-1649327.704565505 530097.5045573009, -1648327.704565505 530097.5045572998, -1648327.704565505 529097.5045573004, -1649327.704565505 529097.5045573008, -1649327.704565505 530097.5045573009))"
314,8_9,8,9,1000000.0,"POLYGON ((-1648327.704565505 530097.5045572998, -1647327.704565505 530097.5045573004, -1647327.704565505 529097.5045573005, -1648327.704565505 529097.5045573004, -1648327.704565505 530097.5045572998))"
315,11_9,11,9,1000000.0,"POLYGON ((-1645327.704565506 530097.5045573006, -1644327.704565505 530097.5045573005, -1644327.704565505 529097.5045572993, -1645327.704565504 529097.5045572994, -1645327.704565506 530097.5045573006))"
316,3_9,3,9,1000000.0,"POLYGON ((-1653327.704565506 530097.5045573006, -1652327.704565505 530097.5045572999, -1652327.704565506 529097.5045572999, -1653327.704565504 529097.5045573008, -1653327.704565506 530097.5045573006))"
317,5_9,5,9,1000000.0,"POLYGON ((-1651327.704565505 530097.5045573014, -1650327.704565504 530097.5045572994, -1650327.704565505 529097.5045573011, -1651327.704565505 529097.5045573011, -1651327.704565505 530097.5045573014))"
318,14_9,14,9,1000000.0,"POLYGON ((-1642327.704565505 530097.5045573006, -1641327.704565504 530097.5045572999, -1641327.704565505 529097.5045573007, -1642327.704565505 529097.5045573012, -1642327.704565505 530097.5045573006))"
319,6_9,6,9,1000000.0,"POLYGON ((-1650327.704565504 530097.5045572994, -1649327.704565505 530097.5045573009, -1649327.704565505 529097.5045573008, -1650327.704565505 529097.5045573011, -1650327.704565504 530097.5045572994))"
320,15_9,15,9,1000000.0,"POLYGON ((-1641327.704565504 530097.5045572999, -1640327.704565506 530097.5045573019, -1640327.704565504 529097.5045573004, -1641327.704565505 529097.5045573007, -1641327.704565504 530097.5045572999))"
321,10_9,10,9,1000000.0,"POLYGON ((-1646327.704565505 530097.5045573002, -1645327.704565506 530097.5045573006, -1645327.704565504 529097.5045572994, -1646327.704565505 529097.5045572993, -1646327.704565505 530097.5045573002))"
322,9_9,9,9,1000000.0,"POLYGON ((-1647327.704565505 530097.5045573004, -1646327.704565505 530097.5045573002, -1646327.704565505 529097.5045572993, -1647327.704565505 529097.5045573005, -1647327.704565505 530097.5045573004))"
323,12_9,12,9,1000000.0,"POLYGON ((-1644327.704565505 530097.5045573005, -1643327.704565505 530097.5045573002, -1643327.704565506 529097.5045573008, -1644327.704565505 529097.5045572993, -1644327.704565505 530097.5045573005))"
324,13_9,13,9,1000000.0,"POLYGON ((-1643327.704565505 530097.5045573002, -1642327.704565505 530097.5045573006, -1642327.704565505 529097.5045573012, -1643327.704565506 529097.5045573008, -1643327.704565505 530097.5045573002))"
325,18_9,18,9,1000000.0,"POLYGON ((-1638327.704565506 530097.5045572995, -1637327.704565505 530097.5045573007, -1637327.704565504 529097.5045573013, -1638327.704565505 529097.5045573011, -1638327.704565506 530097.5045572995))"
326,17_12,17,12,1000000.0,"POLYGON ((-1639327.704565506 527097.5045573004, -1638327.704565505 527097.5045573012, -1638327.704565505 526097.5045572997, -1639327.704565506 526097.5045573001, -1639327.704565506 527097.5045573004))"
327,16_12,16,12,1000000.0,"POLYGON ((-1640327.704565505 527097.5045572997, -1639327.704565506 527097.5045573004, -1639327.704565506 526097.5045573001, -1640327.704565505 526097.5045573004, -1640327.704565505 527097.5045572997))"
328,6_12,6,12,1000000.0,"POLYGON ((-1650327.704565505 527097.5045573011, -1649327.704565505 527097.5045572995, -1649327.704565505 526097.5045573018, -1650327.704565505 526097.5045573013, -1650327.704565505 527097.5045573011))"
329,13_12,13,12,1000000.0,"POLYGON ((-1643327.704565506 527097.5045573018, -1642327.704565505 527097.5045573014, -1642327.704565504 526097.5045572997, -1643327.704565505 526097.5045573008, -1643327.704565506 527097.5045573018))"
330,7_12,7,12,1000000.0,"POLYGON ((-1649327.704565505 527097.5045572995, -1648327.704565504 527097.5045573013, -1648327.704565505 526097.5045573014, -1649327.704565505 526097.5045573018, -1649327.704565505 527097.5045572995))"
331,14_12,14,12,1000000.0,"POLYGON ((-1642327.704565505 527097.5045573014, -1641327.704565505 527097.5045573006, -1641327.704565506 526097.5045573002, -1642327.704565504 526097.5045572997, -1642327.704565505 527097.5045573014))"
332,9_12,9,12,1000000.0,"POLYGON ((-1647327.704565505 527097.5045572985, -1646327.704565505 527097.5045572999, -1646327.704565505 526097.5045572993, -1647327.704565505 526097.5045573012, -1647327.704565505 527097.5045572985))"
333,8_12,8,12,1000000.0,"POLYGON ((-1648327.704565504 527097.5045573013, -1647327.704565505 527097.5045572985, -1647327.704565505 526097.5045573012, -1648327.704565505 526097.5045573014, -1648327.704565504 527097.5045573013))"
334,10_12,10,12,1000000.0,"POLYGON ((-1646327.704565505 527097.5045572999, -1645327.704565504 527097.5045573004, -1645327.704565504 526097.5045573001, -1646327.704565505 526097.5045572993, -1646327.704565505 527097.5045572999))"
335,15_12,15,12,1000000.0,"POLYGON ((-1641327.704565505 527097.5045573006, -1640327.704565505 527097.5045572997, -1640327.704565505 526097.5045573004, -1641327.704565506 526097.5045573002, -1641327.704565505 527097.5045573006))"
336,11_12,11,12,1000000.0,"POLYGON ((-1645327.704565504 527097.5045573004, -1644327.704565504 527097.5045573001, -1644327.704565505 526097.5045572997, -1645327.704565504 526097.5045573001, -1645327.704565504 527097.5045573004))"
337,12_12,12,12,1000000.0,"POLYGON ((-1644327.704565504 527097.5045573001, -1643327.704565506 527097.5045573018, -1643327.704565505 526097.5045573008, -1644327.704565505 526097.5045572997, -1644327.704565504 527097.5045573001))"
338,3_12,3,12,1000000.0,"POLYGON ((-1653327.704565505 527097.5045573, -1652327.704565505 527097.5045573012, -1652327.704565505 526097.5045573008, -1653327.704565504 526097.5045573014, -1653327.704565505 527097.5045573))"
339,4_12,4,12,1000000.0,"POLYGON ((-1652327.704565505 527097.5045573012, -1651327.704565506 527097.5045573002, -1651327.704565505 526097.5045573006, -1652327.704565505 526097.5045573008, -1652327.704565505 527097.5045573012))"
340,5_12,5,12,1000000.0,"POLYGON ((-1651327.704565506 527097.5045573002, -1650327.704565505 527097.5045573011, -1650327.704565505 526097.5045573013, -1651327.704565505 526097.5045573006, -1651327.704565506 527097.5045573002))"
341,5_13,5,13,1000000.0,"POLYGON ((-1651327.704565505 526097.5045573006, -1650327.704565505 526097.5045573013, -1650327.704565506 525097.5045572999, -1651327.704565504 525097.5045573013, -1651327.704565505 526097.5045573006))"
342,4_13,4,13,1000000.0,"POLYGON ((-1652327.704565505 526097.5045573008, -1651327.704565505 526097.5045573006, -1651327.704565504 525097.5045573013, -1652327.704565505 525097.5045573005, -1652327.704565505 526097.5045573008))"
343,16_13,16,13,1000000.0,"POLYGON ((-1640327.704565505 526097.5045573004, -1639327.704565506 526097.5045573001, -1639327.704565504 525097.5045573005, -1640327.704565505 525097.5045572994, -1640327.704565505 526097.5045573004))"
344,17_13,17,13,1000000.0,"POLYGON ((-1639327.704565506 526097.5045573001, -1638327.704565505 526097.5045572997, -1638327.704565505 525097.5045572999, -1639327.704565504 525097.5045573005, -1639327.704565506 526097.5045573001))"
345,18_12,18,12,1000000.0,"POLYGON ((-1638327.704565505 527097.5045573012, -1637327.704565505 527097.5045572998, -1637327.704565505 526097.5045572995, -1638327.704565505 526097.5045572997, -1638327.704565505 527097.5045573012))"
346,0_0,0,0,1000000.0,"POLYGON ((-1656327.704565504 539097.5045573013, -1655327.704565505 539097.5045573004, -1655327.704565506 538097.5045573002, -1656327.704565505 538097.504557299, -1656327.704565504 539097.5045573013))"
347,0_1,0,1,1000000.0,"POLYGON ((-1656327.704565505 538097.504557299, -1655327.704565506 538097.5045573002, -1655327.704565505 537097.5045573012, -1656327.704565505 537097.504557302, -1656327.704565505 538097.504557299))"
348,0_2,0,2,1000000.0,"POLYGON ((-1656327.704565505 537097.504557302, -1655327.704565505 537097.5045573012, -1655327.704565505 536097.5045572998, -1656327.704565504 536097.5045573007, -1656327.704565505 537097.504557302))"
349,0_3,0,3,1000000.0,"POLYGON ((-1656327.704565504 536097.5045573007, -1655327.704565505 536097.5045572998, -1655327.704565505 535097.5045573005, -1656327.704565505 535097.5045573001, -1656327.704565504 536097.5045573007))"
350,0_4,0,4,1000000.0,"POLYGON ((-1656327.704565505 535097.5045573001, -1655327.704565505 535097.5045573005, -1655327.704565504 534097.5045573006, -1656327.704565505 534097.5045573011, -1656327.704565505 535097.5045573001))"
351,0_5,0,5,1000000.0,"POLYGON ((-1656327.704565505 534097.5045573011, -1655327.704565504 534097.5045573006, -1655327.704565504 533097.5045573007, -1656327.704565505 533097.5045573009, -1656327.704565505 534097.5045573011))"
352,0_6,0,6,1000000.0,"POLYGON ((-1656327.704565505 533097.5045573009, -1655327.704565504 533097.5045573007, -1655327.704565505 532097.5045573001, -1656327.704565504 532097.5045573007, -1656327.704565505 533097.5045573009))"
353,0_7,0,7,1000000.0,"POLYGON ((-1656327.704565504 532097.5045573007, -1655327.704565505 532097.5045573001, -1655327.704565504 531097.5045572993, -1656327.704565505 531097.5045573005, -1656327.704565504 532097.5045573007))"
354,0_8,0,8,1000000.0,"POLYGON ((-1656327.704565505 531097.5045573005, -1655327.704565504 531097.5045572993, -1655327.704565505 530097.5045573009, -1656327.704565505 530097.5045573016, -1656327.704565505 531097.5045573005))"
355,0_9,0,9,1000000.0,"POLYGON ((-1656327.704565505 530097.5045573016, -1655327.704565505 530097.5045573009, -1655327.704565505 529097.5045573004, -1656327.704565504 529097.5045573001, -1656327.704565505 530097.5045573016))"
356,0_10,0,10,1000000.0,"POLYGON ((-1656327.704565504 529097.5045573001, -1655327.704565505 529097.5045573004, -1655327.704565506 528097.5045572998, -1656327.704565505 528097.5045573009, -1656327.704565504 529097.5045573001))"
357,0_11,0,11,1000000.0,"POLYGON ((-1656327.704565505 528097.5045573009, -1655327.704565506 528097.5045572998, -1655327.704565506 527097.5045573012, -1656327.704565505 527097.5045572993, -1656327.704565505 528097.5045573009))"
358,0_12,0,12,1000000.0,"POLYGON ((-1656327.704565505 527097.5045572993, -1655327.704565506 527097.5045573012, -1655327.704565505 526097.5045572997, -1656327.704565505 526097.5045573005, -1656327.704565505 527097.5045572993))"
359,0_13,0,13,1000000.0,"POLYGON ((-1656327.704565505 526097.5045573005, -1655327.704565505 526097.5045572997, -1655327.704565505 525097.5045572999, -1656327.704565506 525097.5045573006, -1656327.704565505 526097.5045573005))"
360,0_14,0,14,1000000.0,"POLYGON ((-1656327.704565506 525097.5045573006, -1655327.704565505 525097.5045572999, -1655327.704565504 524097.5045573005, -1656327.704565505 524097.5045573007, -1656327.704565506 525097.5045573006))"
361,0_15,0,15,1000000.0,"POLYGON ((-1656327.704565505 524097.5045573007, -1655327.704565504 524097.5045573005, -1655327.704565505 523097.5045573011, -1656327.704565505 523097.5045573005, -1656327.704565505 524097.5045573007))"
362,0_16,0,16,1000000.0,"POLYGON ((-1656327.704565505 523097.5045573005, -1655327.704565505 523097.5045573011, -1655327.704565506 522097.5045573021, -1656327.704565504 522097.5045573002, -1656327.704565505 523097.5045573005))"
363,0_17,0,17,1000000.0,"POLYGON ((-1656327.704565504 522097.5045573002, -1655327.704565506 522097.5045573021, -1655327.704565504 521097.5045573009, -1656327.704565506 521097.5045573003, -1656327.704565504 522097.5045573002))"
364,0_18,0,18,1000000.0,"POLYGON ((-1656327.704565506 521097.5045573003, -1655327.704565504 521097.5045573009, -1655327.704565504 520097.5045573002, -1656327.704565506 520097.5045573017, -1656327.704565506 521097.5045573003))"
365,0_19,0,19,1000000.0,"POLYGON ((-1656327.704565506 520097.5045573017, -1655327.704565504 520097.5045573002, -1655327.704565505 519097.5045573013, -1656327.704565505 519097.5045572987, -1656327.704565506 520097.5045573017))"
366,0_20,0,20,1000000.0,"POLYGON ((-1656327.704565505 519097.5045572987, -1655327.704565505 519097.5045573013, -1655327.704565505 518097.5045572998, -1656327.704565505 518097.5045573005, -1656327.704565505 519097.5045572987))"
367,0_21,0,21,1000000.0,"POLYGON ((-1656327.704565505 518097.5045573005, -1655327.704565505 518097.5045572998, -1655327.704565504 517097.5045573002, -1656327.704565504 517097.5045572997, -1656327.704565505 518097.5045573005))"
368,0_22,0,22,1000000.0,"POLYGON ((-1656327.704565504 517097.5045572997, -1655327.704565504 517097.5045573002, -1655327.704565504 516097.5045573003, -1656327.704565505 516097.5045573013, -1656327.704565504 517097.5045572997))"
369,0_23,0,23,1000000.0,"POLYGON ((-1656327.704565505 516097.5045573013, -1655327.704565504 516097.5045573003, -1655327.704565505 515097.5045573006, -1656327.704565506 515097.5045573, -1656327.704565505 516097.5045573013))"
370,0_24,0,24,1000000.0,"POLYGON ((-1656327.704565506 515097.5045573, -1655327.704565505 515097.5045573006, -1655327.704565505 514097.5045573003, -1656327.704565505 514097.5045573015, -1656327.704565506 515097.5045573))"
371,0_25,0,25,1000000.0,"POLYGON ((-1656327.704565505 514097.5045573015, -1655327.704565505 514097.5045573003, -1655327.704565504 513097.5045572995, -1656327.704565505 513097.5045573007, -1656327.704565505 514097.5045573015))"
372,0_26,0,26,1000000.0,"POLYGON ((-1656327.704565505 513097.5045573007, -1655327.704565504 513097.5045572995, -1655327.704565505 512097.5045572992, -1656327.704565503 512097.5045573009, -1656327.704565505 513097.5045573007))"
373,0_27,0,27,1000000.0,"POLYGON ((-1656327.704565503 512097.5045573009, -1655327.704565505 512097.5045572992, -1655327.704565505 511097.5045572997, -1656327.704565504 511097.5045573003, -1656327.704565503 512097.5045573009))"
374,0_28,0,28,1000000.0,"POLYGON ((-1656327.704565504 511097.5045573003, -1655327.704565505 511097.5045572997, -1655327.704565506 510097.5045573004, -1656327.704565505 510097.5045573012, -1656327.704565504 511097.5045573003))"
375,0_29,0,29,1000000.0,"POLYGON ((-1656327.704565505 510097.5045573012, -1655327.704565506 510097.5045573004, -1655327.704565506 509097.5045572997, -1656327.704565505 509097.5045573012, -1656327.704565505 510097.5045573012))"
376,0_30,0,30,1000000.0,"POLYGON ((-1656327.704565505 509097.5045573012, -1655327.704565506 509097.5045572997, -1655327.704565504 508097.5045573017, -1656327.704565505 508097.5045573011, -1656327.704565505 509097.5045573012))"
